id,X,T,D,U,P,L,H,A,Y
4703,2,1,2,1,1,0,1,1,1
4704,0,1,1,1,1,1,1,0,1
4705,2,1,2,0,1,0,1,1,1
4706,2,1,1,1,0,1,1,0,1
4707,1,2,2,1,2,2,2,2,2
4708,1,0,0,0,0,0,1,1,0
4709,0,1,1,0,1,1,1,1,0
4710,3,0,0,1,0,0,0,0,1
4711,0,2,1,1,2,1,1,2,2
4712,0,2,2,1,1,2,2,1,1
4713,2,0,1,0,1,0,0,0,1
4714,0,2,1,1,1,2,2,2,1
4715,1,1,1,1,2,2,1,0,1
4716,1,1,0,0,0,1,1,2,1
4717,1,2,1,2,1,1,2,2,2
4718,0,1,1,0,1,2,1,0,1
4719,2,1,0,2,1,1,1,1,1
4720,2,2,2,2,2,2,2,2,2
4721,2,1,1,1,1,1,0,1,2
4722,1,1,1,2,1,1,1,1,1
4723,3,1,1,1,1,1,1,0,1
4724,0,2,2,1,1,2,2,1,1
4725,3,1,1,2,0,1,2,0,1
4726,0,1,0,0,1,1,1,0,0
4727,2,1,2,1,1,1,0,2,2
4728,0,1,0,1,1,1,0,1,0
4729,1,1,1,0,1,0,1,1,1
4730,0,1,1,1,0,1,1,1,1
4731,1,1,1,1,1,1,1,1,1
4732,3,1,1,1,1,1,0,0,2
4733,2,1,0,0,1,1,1,2,1
4734,2,1,1,1,1,1,1,0,1
4735,0,1,0,0,1,1,1,0,1
4736,3,0,0,2,0,0,0,0,1
4737,0,1,1,0,1,0,1,2,0
4738,1,2,1,1,1,1,1,1,1
4739,0,1,1,0,1,2,1,1,1
4740,0,1,1,0,1,1,1,1,1
4741,2,0,0,1,0,0,1,0,0
4742,1,2,1,1,1,1,2,1,1
4743,2,1,1,2,1,1,0,1,1
4744,2,1,1,2,0,0,1,1,1
4745,0,0,0,0,0,0,0,0,0
4746,1,1,1,1,1,1,1,1,1
4747,1,1,1,1,1,1,1,1,0
4748,0,2,2,1,2,1,2,1,1
4749,0,1,1,1,1,0,1,0,1
4750,2,1,1,1,1,1,2,1,2
4751,2,2,2,2,2,2,1,1,2
4752,2,2,2,1,2,1,2,2,1
4753,1,2,1,1,2,2,2,2,1
4754,2,1,2,1,1,1,1,2,2
4755,2,1,0,1,1,1,1,1,1
4756,0,1,0,1,2,1,1,1,0
4757,3,1,1,2,1,1,1,1,2
4758,3,1,2,1,1,0,1,1,2
4759,0,0,0,0,0,0,0,0,0
4760,1,2,2,1,2,2,1,2,2
4761,3,1,1,1,1,1,1,1,1
4762,1,0,1,0,0,0,0,0,1
4763,1,1,1,0,1,1,1,1,0
4764,1,1,0,1,1,0,1,1,1
4765,3,1,2,2,1,1,1,1,2
4766,3,1,2,2,1,1,1,1,2
4767,2,0,0,1,1,1,1,0,1
4768,1,0,0,1,0,0,0,0,0
4769,1,0,0,0,0,0,0,1,0
4770,1,0,0,0,0,0,0,1,0
4771,0,0,0,0,0,0,0,0,0
4772,3,1,2,2,1,1,1,1,1
4773,1,1,1,0,0,1,0,0,1
4774,1,1,1,1,1,1,0,1,1
4775,3,1,1,2,1,0,1,1,1
4776,0,2,1,1,2,2,2,2,1
4777,3,0,0,2,0,0,0,0,1
4778,0,1,1,0,1,0,1,1,1
4779,0,1,0,0,1,1,1,1,0
4780,3,2,2,2,1,2,2,2,2
4781,1,2,1,1,2,1,2,1,2
4782,1,1,0,1,1,1,0,2,1
4783,0,0,0,0,0,0,1,1,0
4784,1,2,1,1,2,2,2,2,1
4785,1,1,0,0,1,0,1,1,1
4786,1,1,0,1,0,1,1,1,1
4787,3,2,2,1,2,2,2,1,1
4788,3,2,2,1,1,1,1,1,2
4789,1,1,1,0,1,1,1,1,0
4790,1,2,1,1,2,2,1,2,1
4791,0,2,1,1,1,2,2,2,1
4792,3,2,1,2,2,2,1,1,2
4793,1,1,1,1,1,1,1,0,1
4794,3,1,1,2,1,1,1,0,2
4795,3,1,1,2,1,0,1,1,1
4796,3,1,2,0,1,1,1,1,1
4797,1,1,1,0,2,1,1,1,1
4798,3,1,1,1,2,0,1,0,2
4799,3,0,1,1,0,0,1,1,1
4800,1,0,0,0,0,0,0,0,0
4801,2,0,0,0,0,0,0,0,0
4802,3,2,2,1,2,2,1,2,2
4803,3,2,2,2,2,2,2,2,2
4804,1,1,1,0,1,1,0,2,1
4805,2,2,2,1,2,2,2,1,1
4806,0,2,1,1,1,2,2,1,1
4807,0,1,0,0,1,1,0,1,1
4808,1,2,1,1,2,1,2,1,1
4809,0,1,1,2,1,2,1,0,1
4810,2,1,2,0,1,1,1,2,1
4811,1,2,2,1,2,1,1,2,2
4812,1,0,0,1,1,0,0,0,0
4813,3,2,2,2,2,2,2,2,2
4814,3,1,2,2,1,0,0,2,2
4815,3,1,1,1,1,1,0,1,1
4816,2,2,2,2,1,2,2,1,2
4817,1,1,1,0,2,1,0,1,0
4818,2,1,1,1,1,1,1,1,1
4819,1,1,2,1,1,1,0,1,2
4820,0,1,0,0,1,1,1,1,0
4821,3,0,2,1,1,0,1,0,1
4822,0,2,1,1,2,2,2,1,1
4823,2,0,2,1,1,0,1,0,1
4824,1,1,0,1,1,0,0,2,1
4825,0,1,0,1,1,1,1,0,1
4826,1,1,0,2,0,0,1,0,1
4827,0,1,0,0,1,0,1,1,0
4828,3,0,1,1,0,0,0,0,1
4829,0,1,1,0,1,2,0,1,0
4830,0,0,0,0,0,0,1,0,0
4831,3,1,1,0,1,1,1,2,1
4832,2,0,1,1,0,0,0,0,1
4833,2,1,1,1,1,1,1,1,1
4834,2,2,2,2,2,2,2,2,2
4835,1,0,0,0,0,1,0,0,0
4836,0,1,1,0,1,2,0,0,1
4837,2,1,2,0,0,1,2,0,1
4838,3,2,2,2,2,1,2,2,2
4839,0,2,1,1,2,2,1,1,1
4840,1,1,1,1,1,0,1,1,1
4841,2,1,1,1,1,1,1,1,1
4842,3,2,2,2,2,1,1,1,2
4843,0,2,1,2,2,1,2,2,2
4844,1,2,2,2,2,2,2,2,1
4845,1,2,2,1,2,2,2,1,1
4846,2,2,2,2,1,2,2,1,2
4847,3,2,2,2,2,2,2,2,2
4848,3,2,2,2,1,1,2,2,2
4849,0,0,0,0,0,0,0,0,0
4850,3,0,1,1,0,1,0,0,1
4851,1,2,1,1,1,2,2,2,2
4852,1,2,2,1,2,1,2,1,1
4853,0,1,0,0,1,1,1,0,1
4854,0,2,1,1,2,2,2,1,2
4855,3,2,2,2,2,2,1,1,2
4856,2,1,0,1,1,1,1,1,1
4857,0,2,1,1,1,2,2,2,1
4858,2,1,1,1,1,1,1,1,1
4859,0,1,0,0,1,1,1,0,0
4860,0,1,0,1,1,0,2,2,0
4861,2,0,0,0,0,1,0,0,0
4862,2,0,1,1,0,0,0,0,1
4863,2,2,2,2,2,2,2,2,2
4864,3,0,0,0,0,0,0,0,0
4865,3,2,1,2,2,1,2,2,2
4866,0,0,0,0,0,0,0,0,0
4867,2,0,0,1,0,0,1,1,1
4868,2,1,1,2,1,1,0,1,1
4869,2,2,2,1,2,2,2,1,2
4870,3,0,1,1,0,1,0,0,1
4871,0,0,0,0,0,0,1,0,0
4872,1,2,2,2,2,2,1,2,2
4873,2,2,1,1,1,2,1,2,2
4874,3,1,2,1,1,1,1,1,1
4875,1,1,0,1,1,0,0,1,1
4876,3,1,1,1,2,1,1,0,1
4877,1,1,1,1,2,1,1,1,1
4878,0,1,1,1,1,1,0,0,1
4879,0,1,0,1,1,1,1,1,0
4880,1,1,0,1,1,0,1,0,1
4881,3,1,2,1,1,2,1,0,2
4882,0,0,1,0,0,0,1,0,0
4883,1,2,1,2,2,2,1,1,1
4884,3,1,2,2,1,1,1,1,1
4885,0,1,1,0,1,0,0,2,1
4886,2,1,1,1,0,2,1,1,2
4887,3,2,2,1,2,2,2,1,2
4888,0,1,0,0,0,1,1,2,0
4889,1,0,0,0,0,1,0,0,0
4890,1,1,1,2,1,1,1,1,1
4891,3,0,1,1,1,0,0,0,1
4892,1,1,0,1,2,0,1,0,1
4893,0,1,0,0,1,1,0,0,0
4894,3,0,1,1,0,1,0,0,1
4895,1,0,0,0,0,0,0,1,0
4896,3,1,1,1,1,1,1,1,1
4897,0,1,1,0,0,1,2,1,0
4898,3,1,2,2,1,1,0,1,2
4899,1,0,0,0,0,0,0,1,0
4900,0,0,0,0,0,0,0,0,0
4901,1,1,1,0,1,1,0,1,1
4902,1,1,0,1,1,1,1,0,1
4903,1,0,1,0,1,0,0,1,0
4904,1,1,0,1,1,2,2,1,1
4905,0,1,0,0,1,1,1,1,1
4906,1,2,2,1,1,1,2,2,2
4907,1,2,1,0,2,2,2,1,2
4908,3,0,2,1,0,0,0,0,1
4909,3,0,1,1,0,0,0,0,1
4910,1,1,1,0,1,1,1,1,1
4911,1,2,2,1,2,2,1,2,1
4912,3,2,2,1,2,2,2,1,2
4913,0,2,1,1,1,2,2,2,1
4914,2,0,1,0,0,0,0,0,1
4915,2,1,1,2,0,1,1,0,1
4916,1,0,0,1,0,0,1,0,0
4917,1,1,1,0,1,0,2,0,1
4918,0,2,1,1,1,2,2,1,1
4919,0,2,1,1,2,1,2,2,1
4920,3,1,1,1,1,0,1,0,1
4921,2,1,1,2,0,0,1,1,1
4922,1,1,0,2,1,1,1,0,1
4923,3,2,1,1,2,2,1,2,1
4924,0,1,2,0,1,1,0,1,1
4925,2,1,1,0,1,1,1,1,1
4926,1,1,2,1,1,0,0,1,1
4927,0,1,0,0,1,1,1,1,0
4928,0,0,0,0,0,0,0,0,0
4929,3,1,2,1,2,2,1,1,1
4930,1,2,2,1,2,2,2,2,1
4931,0,1,1,0,1,1,1,1,0
4932,3,1,1,1,1,1,1,1,1
4933,0,2,2,1,2,2,2,2,1
4934,1,1,1,0,2,1,1,1,1
4935,2,2,2,1,2,2,2,1,2
4936,1,2,2,2,2,2,2,1,1
4937,0,1,1,0,0,0,1,1,1
4938,1,0,0,0,0,0,0,1,0
4939,0,1,0,0,1,1,1,1,1
4940,2,0,1,0,0,0,0,0,0
4941,1,1,0,0,1,1,0,0,1
4942,1,1,1,2,1,1,0,1,1
4943,2,2,1,2,2,2,1,2,2
4944,1,0,0,0,0,0,0,0,0
4945,3,1,2,1,1,1,1,1,2
4946,3,1,1,2,0,1,1,1,1
4947,1,1,1,0,1,1,0,0,1
4948,1,1,1,0,1,1,0,1,1
4949,2,1,0,1,1,1,2,0,0
4950,3,1,2,2,1,1,1,0,2
4951,3,1,2,0,0,1,1,1,1
4952,1,1,1,0,1,1,1,2,0
4953,1,0,0,0,0,0,0,0,0
4954,1,0,0,1,0,1,0,1,1
4955,2,2,1,1,2,1,2,2,1
4956,0,1,1,2,1,0,1,0,0
4957,1,1,1,2,1,1,1,1,1
4958,0,1,0,0,2,1,1,0,0
4959,2,1,1,1,1,0,1,1,1
4960,2,2,1,2,2,2,2,2,2
4961,2,0,0,1,1,0,0,1,0
4962,1,1,1,0,1,1,1,2,1
4963,3,1,1,2,2,1,1,1,1
4964,0,0,0,0,0,0,0,0,0
4965,3,1,2,2,1,1,1,1,2
4966,2,1,1,2,2,2,1,1,1
4967,2,0,1,0,0,0,0,0,1
4968,2,1,1,1,1,1,1,1,1
4969,2,2,2,2,2,2,2,2,2
4970,2,1,0,1,1,1,1,0,1
4971,2,1,1,1,1,1,2,0,1
4972,0,2,0,2,2,2,1,2,1
4973,1,1,1,0,1,0,0,0,1
4974,1,2,1,2,2,2,2,2,1
4975,0,0,0,0,0,0,0,0,0
4976,2,2,2,2,2,1,2,2,2
4977,2,2,2,2,2,1,2,2,2
4978,1,0,0,0,0,1,1,1,0
4979,3,1,1,1,1,0,1,1,1
4980,1,1,1,1,1,2,1,1,0
4981,1,1,1,0,1,1,0,0,1
4982,3,1,1,2,1,1,1,1,1
4983,0,1,0,1,1,0,1,0,1
4984,0,1,2,0,1,1,1,1,1
4985,3,2,2,1,2,2,2,2,2
4986,0,1,1,0,1,0,1,2,1
4987,3,0,1,1,0,0,0,0,0
4988,3,2,1,1,1,2,2,1,2
4989,0,1,1,1,1,1,1,0,1
4990,3,1,1,1,1,1,0,1,2
4991,3,0,1,0,0,0,0,0,1
4992,0,2,2,1,2,2,1,2,2
4993,0,1,1,0,1,0,0,2,0
4994,0,1,1,1,1,1,0,0,0
4995,2,1,0,2,0,1,1,1,1
4996,3,1,2,2,1,0,1,1,1
4997,1,2,1,1,2,2,2,0,1
4998,2,2,1,1,2,1,2,1,2
4999,0,0,0,0,0,0,0,1,0
5000,0,0,0,0,0,0,0,0,0
